,id,tweet,clean,sentimen
8117,1604685860578152449,FIFA WORLD CUP QATAR 2022. France vs Argentina  Cinepex Jinah Park Rawalpindi. @ FIFA World Cup Qatar-2022  https://t.co/XMELaGjEmu,fifa world cup qatar 2022 prancis argentina cinepex jah park rawalpindi fifa world cup qatar 2022 https xmelagjemu,0
8601,1604659998700834821,Congrats @lautaromartinez @leomessi   @afaseleccion  ⚽🥇🏆🇦🇷 .  .  . Sementara itu Messi KW Thailand siap jd penerus di turnamen Piala Dunia selanjutnya 😄😂💪💪⚽ @ Qatar world cup 2022  https://t.co/i4TO5E6nTW,congrats lautaromartinez leomessi afaseleccion sementara messi thailand terus turnamen piala dunia qatar world cup 2022 https i4to5e6ntw,0
14741,1604534828086439937,Mbappe golden boot. Messi tak dapat world cup terlepas semua la jawabnye.,mbappe golden boot messi world cup lepas jawabnye,0
18574,1604493216832663553,apaa ya malah ngomongin world cup 🥲,apaa bicara world cup,0
7325,1604730943452770304,SEDIH WORLD CUP BERES GUE NONTON APALAGI DONG,sedih world cup beres gue nonton apalagi dong,0
124,1607087579475890177,My 2023 world cup squad : Rohit Sharma Ishan Kishan Virat Kohli Surya kumar yadav Shreyas Iyer Harik pandya Ravindra Jadeja Washington Sundar Kuldeep Yadav Jaspreet Bumrah  Arshdeep Singh Bench: Md Siraj Shubhman Gill Sanju Samson Rahul Tewatia @AkashCh01611894 @WasimJaffer14,2023 world cup squad rohit sharma ishan kishan virat kohli surya mar yadav shreyas iyer harik pandya ravindra jadeja washington sundar kuldeep yadav jaspreet bumrah arshdeep singh bench siraj shubhman gill sanju samson rahul tewatia akashch01611894 wasimjaffer14,0
3278,1605427503035604992,Acara GMC bertajuk 'Arah Baru Pendidikan &amp; Kepemimpinan Generasi Z dalam Mewujudkan Indonesia Emas 2045' ini dihadiri ratusan pelajar dan mahasiswa dari Keluarga Besar Mahasiswa  #ROSÉ | #iKON | Argentina's World Cup | The Big 4 | Minji | Dingin | Train  https://t.co/uW71cwkMEz,acara gmc tajuk arah baru didik amp pimpin generasi wujud indonesia emas 2045 hadir ratus ajar mahasiswa keluarga besar mahasiswa ros ikon argentina world cup the big minji dingin train https uw71cwkmez,0
5325,1604873797286313984,@La_FarEast tengok world cup semalam tu yang ngantuk tu,la fareast lihat world cup malam ngantuk,0
7435,1604723321731395584,GG! Congrats ya udah berhasil menang World Cup 😚  https://t.co/rImqhD4kMK,congrats hasil menang world cup https rimqhd4kmk,0
7337,1604730267876601856,@puneetsinghlive America me world cup hoga next world cup  Wahan j**** barbar okaat nahi h  Hakle ki  Airport par hi nanga kar denge 😀😀😀😀,puneetsinghlive america world cup hoga world cup wah barbar okaat nahi hakle airport par nanga kar denge,0
2323,1605781122772013056,https://t.co/Jo1oCtlo6h  bukan berita tentang kasus pelecehan garuda hanya berita lain saja,https jo1octlo6h berita leceh garuda berita,0
3202,1605445193830133760,"@ajeyismail @fahmi_fadzil Hahaha itu la pasal,world cup boleh,x kan AFF x boleh hahaha",ajeyismail fahmi fadzil hahaha pasal world cup aff hahaha,0
1378,1606207401203363841,Yang kemaren di World Cup kampanye atas nama HAM kemane nih?,yang kemaren world cup kampanye nama ham kemane nih,0
3180,1605452839857160192,@longzonbola Betul tu.. mcm mbappe tk pnh mng world cup pulak,longzonbola betul mbappe pnh mng world cup,0
18440,1604495502069858306,"@hothaata imagine Messi ha a qeta ho winner world cup, ho tlo ba jwang ha aya france (PSG). Ke na le wena ka mo Bloemfontein",hothaata imagine messi qeta winner world cup tlo jwang aya france psg wena kak bloemfontein,0
18175,1604498614381707264,"Wkt penalty td deg2an jg sih, pdhl si ngikutin tuh world cup.   Blio pegang france, jd lumayan spaneng.  https://t.co/DqalS1eg4Q",wkt penalti deg2an sih pdhl ngikutin world cup blio pegang france lumayan spaneng https dqals1eg4q,0
9635,1604594024345923585,"World Cup 2010 menarik karena belum era sosial media, semua cari berita tentang world cup harus niat. Kalau ga dari berita TV ya dari koran. World Cup 2014 berkesan karena semua tim menurut gua merata, pemainnya diumur matang semua. 2018 ok tp sedikit garing karena finalnya……..",world cup 2010 tarik era sosial media cari berita world cup niat kalau berita koran world cup 2014 kesan tim rata main umur matang 2018 garing final,0
974,1606429672945876993,"Indonesia merupakan wakil Asia pertama yang   berlaga di Piala Dunia FIFA, tepatnya pada  Fifa   World Cup 1938 dengan nama Hindia  Belanda",indonesia wakil asia laga piala dunia fifa tepat fifa world cup 1938 nama hindia belanda,0
6379,1604782728943124480,"Tinubu, Atiku, Obama hail Messi on World Cup triumph  https://t.co/XLPZPMDrq7",tinubu ati obama hail messi world cup triumph https xlpzpmdrq7,0
9247,1604624957077884928,bangun pagi tengok siapa menang world cup ❌ bangun pagi tengok tingkap air naik area rumah ke tk ✅🤧,bangun pagi lihat menang world cup bangun pagi lihat tingkap air area rumah,0
1901,1605936601556606976,@Dzawinur Klo INA juara WORLD CUP gini juga ga yak 😅🤣,dzawinur klo ina juara world cup gin yak,0
10574,1604555735408451594,"@esteeam_ Sahii ni world cup, Christmas ngojea next week 🤣",esteeam sahi world cup christmas ngojea week,0
4515,1605083639834103809,FIFA WORLD CUP 🏆 evaru gelicharau #argvsfra #FIFAWorldCup #Messi𓃵 #arg #France #Mbappe,fifa world cup evaru gelicharau argvsfra fifaworldcup messi arg prancis mbappe,0
6940,1604755984534376450,@ArwahMaklampir Layan world cup semalam sokong France tu..,arwahmaklampir layan world cup malam sokong prancis,0
12974,1604539693219352576,"@apiqhykal mana ruben dias, cancelo, walker punya world cup medal?",apiqhykal ruben dias cancelo walker world cup medal,0
3757,1605237791893254147,nyujins  https://t.co/NYNwXUpCdD,nyujins https nynwxupcdd,0
1959,1605922335596466176,"Katanya Pak Jokowi ""Kalau Ada Problem Ke saya, Tapi Nyanyi - nyayi Nggak Ngajak""   Tahun Baru 2023 Limbo Natal Yoona New Jeans Gemesss Mak Nyak Lucas 2030 World Cup Emily Si Doel Anak Sekolahan Ibumu Madrid wonwoo Haaland Reply 1988 Welcome to Chelsea Lucas #AliceInBorderland2  https://t.co/8hnZOdtgu7",kata pak jokowi kalau ada problem tapi nyanyi nyayi nggak ngajak tahun baru 2023 limbo natal yoona new jeans gemesss mak nyak lucas 2030 world cup emily doel anak sekolah ibu madrid wonwoo haaland reply 1988 welcome chelsea lucas aliceinborderland2 https 8hnzodtgu7,0
13875,1604537291619241986,eaJ! Jae peramal ya? Argentina menang world cup😭😭   https://t.co/ty5dI3FVXE,eaj jae amal argentina menang world cup https ty5di3fvxe,0
2933,1605520835137118209,BONUS NATAL !🔥      https://t.co/W8QsMmS6ql    Yuk login dan menangkan jackpot nya di situs Tergacor#1    KINGASIA77❤️  Gangguan #EraBaruHidupSimpel Argentina's World Cup Hype #FIFAWorldCup Dingin  https://t.co/IgL1U6Zy10,bonus natal https w8qsmms6ql yuk login menang jackpot nya situs tergacor kingasia77 ganggu erabaruhidupsimpel argentina world cup hype fifaworldcup dingin https igl1u6zy10,0
6720,1604767612986351622,Ronaldinho joined PSG- Won WC Mbappe joined PSG- Won WC Messi joined PSG- Won WC. Wanna win FIFA WORLD CUP?! Join PSG. Penaldo please join PSG,ronaldinho joined psg won mbappe joined psg won messi joined psg won wan win fifa world cup join psg penaldo please join psg,0
15490,1604531938852671489,Capek ya nonton World Cup 2022 tapi kayaknya kalau nontonnya sama kamu jadi nggak capek deh.,capek nonton world cup 2022 nontonnya capek deh,0
2402,1605747896431022080,@universalmalay @MuhammaKadam @nocontextbolamy @HRHJohorII Mentaliti hater nak bezakan aff dengan world cup? 😂,universalmalay muhammakadam nocontextbolamy hrhjohorii mentaliti hater bezakan aff world cup,0
19358,1604473423698096129,Malamnih final world cup patutlah abang dengan adik aku bising kat living hall.. semangat katanyaaa,malamnih final world cup patut abang adik bising kat living hall semangat katanyaaa,0
19789,1604448832858775553,@jonahbmz @PriscilaZakayo askofu wa dhehebu lipi?,jonahbmz priscilazakayo askofu dhehebu lipi,0
1831,1605956533262639104,"By the way next yr hii tabia ya kupiga hesabu ya per day, per week alafu per week times 30 ya mwezi moja muache",the way hii tabia kupiga hesabu day week alafu week times mwezi moja muache,0
19665,1604456977966714880,Menjelang pertandingan Final World Cup Argentina vs Prancis.  Kalingan Mbappe terlihat sedang diwawancarai oleh reporter Indosiar.  https://t.co/VE80uldhdv,jelang tanding final world cup argentina prancis kalingan mbappe wawancara reporter indosiar https ve80uldhdv,0
7081,1604749356371804160,vile world cup imeisha wacha niende nyumbani nikaangalie kama mbuzi yetu ya christmas imeletwa😌,vile world cup imeisha wacha niende nyumbani nikaangalie kama mbuzi yetu christmas imeletwa,0
9463,1604608643894509569,"Leonel Messi. Lengkap sudah deretan gelar diraihnya. - Beberapa kali jadi Pemain terbaik dunia -Juara Liga Europe, Champions, dan kini juara dunia world cup.  Waw👏👏👏  https://t.co/1MlnFqx45A",leonel messi lengkap deret gelar raih beberapa kali main baik dunia juara liga europe champions juara dunia world cup waw https 1mlnfqx45a,0
7058,1604750730874605569,Macam mana engkorang boleh function lepas tidur lewat tengok final world cup semalam? Aku kt office ni dari bangun tidur sampai sekarang rasa macam zombie di alam lain 🙃,macam engkorang function tidur lihat final world cup malam aku office bangun tidur zombie alam,0
15094,1604533520365678592,Memey cun cun world cup kalini,memey cun cun world cup kali,0
8570,1604661329192955905,"Keberhasilan Messi jadi juara World Cup bareng Argentina seharusnya jadi pukulan telak buat Cristiano Ronaldo, team PR, dan juga fanclub-nya.",hasil messi juara world cup argentina pukul telak cristiano ronaldo team fanclub nya,0
6876,1604759736825499649,"""Unaweza ni drop mtaani naskia kulia juu Messi ame kula world cup na siwezi bonga pupu""",unaweza drop mtaani naskia kulia juu messi ame kula world cup siwezi bonga pupu,0
8234,1604679281833119744,#OwakutangAheeru  Kuruka wiikendi na World Cup… Itwe twatahamu kurondayo eza Xmas  Tugambire agabaire okwo  Na @maskaback | @Kachaina1 | @HazelKaliisa  #GambaMpurire  https://t.co/10JkzPY0iZ,owakutangaheeru kuruka wiikendi world cup itwe twatahamu kurondayo eza xmas tugambire agabaire okwo maskaback kachaina1 hazelkaliisa gambampurire https 10jkzpy0iz,0
18517,1604494220810936323,@atbcd Uwwaduwh world cup kak mmkstnya 😅,atbcd uwwaduwh world cup kak mmkstnya,0
3821,1605224764494254082,@Shoaib_Jatt @CMShehbaz @MaryamNSharif @najamsethi @shakilsh58 @talpur1 @tariqsarwar984 @NumanButt3 TumA kaya masla ha dakhe ha pakistan ke team 2016 world cup India ma yad ha Tum ko jab dakho babar pa tankeed kar ta rahta ho Tum jasa lafafa ka kam he yahi ha Media ma famous ho na ka laya,shoaib jatt cmshehbaz maryamnsharif najamsethi shakilsh58 talpur1 tariqsarwar984 numanbutt3 tuma kaya masla dakhe pakistan team 2016 world cup india yad tum jab dakho babar tankeed kar rahta tum jasa lafafa kak kam yahi media famous kak laya,0
7104,1604747968154062848,lagi nungguin messi foto tiduran bareng piala world cup,nungguin messi foto tidur trofi world cup,0
16113,1604526707989286913,hadu besok senin nih bener² ye world cup,hadu besok senin nih bener world cup,0
1542,1606128343489056769,"Jika putaran ke 2 ada izin dengan penonton, Bali United ber-homebase dimana kira-kira jika Stadion Dipta disterilkan untuk World Cup U-20?",jika putar izin tonton bal united ber homebase stadion dipta steril world cup,0
14411,1604536256439808000,selamat buat aa messi akhirnya menang world cup yah lengkap sudah,selamat messi menang world cup yah lengkap,0
12014,1604543599387234305,Ternyata logo world cup kali desainnya begini buat spoiler kalau Messi dapet 8 ballon d'or  https://t.co/POEUwOkzNr,nyata logo world cup kali desain spoiler messi ballon https poeuwokznr,0
5302,1604878840631001100,Kamar yan da yan adawa basa so messi yaci world cup kuma allah ya bashi sa.a toh haka ma atiku abubakar zai chi shugabanci Nigeria da yarda Allah makiya Sai dai muyi hakuri don tafiyar bana ta PDP ne atiku kawai  https://t.co/twhefApKsn,kamar yan yan adawa basa messi yaci world cup kuma allah bashi haka ati abubakar zai chi shugabanci nigeria yarda allah makiya sai dai muyi hakuri don tafiyar bana pdp ati kawai https twhefapksn,0
2256,1605805833765490689,@karamikamel @modsya Patut kita ajak berto masa piala dunia. Dia dah dua world cup dia pergi.,karamikamel modsya patut ajak berto trofi dunia dia udah world cup pergi,0
15995,1604528403930980352,Drag to penalty la ok? Baru world cup (kita WFH esok 🤭),drag penalti baru world cup wfh esok,0
5586,1604846219230343168,Padahal aku cuma cakap sedih sebab world cup dah habis je tiber kaitkan syurga neraka tapi profile picture dia gambar tak sopan takpe? What the hm????????  https://t.co/kKMVQbjhFq,padahal cakap sedih world cup udah habis aja tiber kait syurga neraka profile picture gambar sopan takpe what the https kkmvqbjhfq,0
9246,1604625002396930050,"Lagu nasional aja dia gak tahu, bagaimana dengan sistem kenegaraan NKRI! Ya jelas gak tau.  #AniesNasdemOut  #FIFAWorldCup #Qatar2022 MESSI WON THE WORLD CUP GREATEST OF ALL TIME WHAT A FINAL Emi Martinez Juara Dunia Maradona Di Maria Ronaldo Prancis Lautaro Dybala Menang Senin  https://t.co/S4sx0Lkbnb",lagu nasional sistem negara nkri aniesnasdemout fifaworldcup qatar2022 messi won the world cup greatest all time what final emi martinez juara dunia maradona maria ronaldo prancis lautaro dybala menang senin https s4sx0lkbnb,0
4848,1605016180921892864,@JAfridi10 Pher sir kafi Nia ha kash hamra football team FIFA world cup jatia pher hum be dunyia batia hum Kia Kar satha pher lanat un pa joo hamra country se khel Raha ha @JAfridi10,jafridi10 pher sir kafi nia kash hamra sepak bola team fifa world cup jatia pher hum dunyia batia hum kia kar satha pher lanat joo hamra country khel raha jafridi10,0
4344,1605117954034503681,"Rasa macam baru je 2 hari lepas habis world cup, harini dah start AFF Cup",rasa aja habis world cup harini udah aff cup,0
4740,1605036766238367745,"Membandingkan world cup dgn aff cup jg aneh, yaa emg gak sebanding. Udh 20 tahun nonton liga eropa dan liga indonesia yaa emg beda levelnya, tapi tetap enjoy liatnya. Setelah ini Indonesia mau main di aff cup, support aja. Ntar kalo sampe final ya pada posting nobar final aff :)",banding world cup aff cup aneh banding udh nonton liga eropa liga indonesia beda level enjoy liat telah indonesia main aff cup dukung ntar final posting nobar final aff,0
16275,1604523712488914945,"Takwaba World Cup without Penalties, iyo ninshi ni bolafye 😏",takwaba world cup without penalties iyo ninshi bolafye,0
19390,1604471689584050176,"@JunnXGa Hai, Kak Junn. Jika ingin menyaksikan tayangan Piala Dunia, Kakak dapat berlangganan Add on Vidio FIFA World Cup 2022 ya Kak. Untuk registrasinya dapat melalui landingpage di  https://t.co/X4eiYXHYW1. Teri...  https://t.co/YpnmY9o0Vu",junnxga hai kak junn jika saksi tayang piala dunia kakak langgan add vidio fifa world cup 2022 kak untuk registrasi landingpage https x4eiyxhyw1 teri https ypnmy9o0vu,0
19080,1604481904572764161,@cellaashl @ohmybeautybank kak spill rok ke 3 yg hitam dong,cellaashl ohmybeautybank kak spill rok hitam,0
46,1607201697897795584,@brainle81393215 @Kevin_vin100 @Nur_zaman16 @FaktaSepakbola TAHUN 2022/2023. Mbappe dapet World Cup Tahun berapa kisanak ?,brainle81393215 kevin vin100 nur zaman16 faktasepakbola tahun 2022 2023 mbappe world cup tahun kisanak,0
2179,1605843651430490112,Yang terpaling sedih world cup dah habis ni mesti cam baru nak terpaling layan bola. Done riak,yang paling sedih world cup udah habis cam paling layan bola done riak,0
8547,1604662578336403456,depota tinulugan kolng world cup kagab.iHASJJSAJAJAJAJAJ basta go Argentina😋,depota tinulugan kolng world cup kagab ihasjjsajajajajaj basta argentina,0
